business_unit,line_item,month,budget,actual,forecast,variance_vs_budget,variance_vs_budget_pct,variance_vs_forecast,variance_vs_forecast_pct
Logistics,Opex: Salaries,2025-05-01,105420.0,101809.48,,-3610.520000000004,-0.03424890912540319,,
Logistics,Opex: Salaries,2025-06-01,105841.68,102116.94,,-3724.7399999999907,-0.035191618273632756,,
Logistics,Opex: Salaries,2025-07-01,106265.05,103291.56,104924.76666666666,-2973.4900000000052,-0.02798182469212601,-1633.2066666666651,-0.015565502012076576
Logistics,Opex: Salaries,2025-08-01,106690.11,98825.25,102405.99333333333,-7864.860000000001,-0.07371686091616178,-3580.743333333332,-0.03496615009316836
Logistics,Opex: Salaries,2025-09-01,107116.87,104356.18,101411.25,-2760.6900000000023,-0.025772691080312583,2944.929999999993,0.02903948033378933
Logistics,Opex: Salaries,2025-10-01,107545.33,104020.65,102157.66333333333,-3524.6800000000076,-0.0327739010145769,1862.986666666664,0.0182363868346114
Logistics,Opex: Salaries,2025-11-01,107975.52,107382.93,102400.69333333334,-592.5900000000111,-0.00548818843382288,4982.236666666649,0.04865432551758747
Logistics,Opex: Salaries,2025-12-01,108407.42,108434.81,105253.25333333334,27.389999999999418,0.0002526579822672601,3181.5566666666564,0.03022763255203883
Logistics,Opex: Salaries,2026-01-01,108841.05,113878.77,106612.79666666668,5037.720000000001,0.04628511025941041,7265.973333333328,0.06815291935405247
Logistics,Opex: Salaries,2026-02-01,109276.41,111299.42,109898.83666666667,2023.0099999999948,0.0185127787415417,1400.5833333333285,0.012744296262038034
Logistics,Opex: Salaries,2026-03-01,109713.52,106717.56,111204.33333333333,-2995.9600000000064,-0.027307117664258754,-4486.773333333331,-0.040347108775737134
Logistics,Opex: Salaries,2026-04-01,110152.37,106081.97,110631.91666666667,-4070.399999999994,-0.03695245050106497,-4549.94666666667,-0.041126889994825215
Logistics,Opex: Salaries,2026-05-01,110592.98,111119.14,108032.98333333334,526.1600000000035,0.004757625664847837,3086.156666666662,0.02856680035526183
Logistics,Opex: Salaries,2026-06-01,111035.35,105527.22,107972.89000000001,-5508.130000000005,-0.04960699452921979,-2445.670000000013,-0.022650778357419278
Logistics,Opex: Salaries,2026-07-01,111479.49,116489.8,107576.11,5010.309999999998,0.04494378293262732,8913.690000000002,0.082859382069123
Logistics,Opex: Salaries,2026-08-01,111925.41,114766.44,111045.38666666666,2841.029999999999,0.025383244072994672,3721.053333333344,0.03350930142197723
Logistics,Opex: Salaries,2026-09-01,112373.11,109667.7,112261.15333333334,-2705.4100000000035,-0.02407524362367477,-2593.4533333333384,-0.02310196587445243
Logistics,Revenue,2025-04-01,350000.0,328873.63,,-21126.369999999995,-0.06036105714285713,,
Logistics,Revenue,2025-05-01,353500.0,327747.06,,-25752.940000000002,-0.07285131541725602,,
Logistics,Revenue,2025-06-01,357035.0,381844.17,,24809.169999999984,0.06948666097161338,,
Logistics,Revenue,2025-07-01,360605.35,377734.02,346154.9533333333,17128.670000000042,0.047499766711725275,31579.06666666671,0.09122812301997406
Logistics,Revenue,2025-08-01,364211.4,377850.1,362441.75,13638.699999999953,0.037447207857853854,15408.349999999977,0.042512624442410336
Logistics,Revenue,2025-09-01,367853.52,381721.86,379142.76333333337,13868.339999999967,0.03770071304469227,2579.096666666621,0.006802442024718642
Logistics,Revenue,2025-10-01,371532.05,371259.05,379101.99333333335,-273.0,-0.0007347952888586598,-7842.943333333358,-0.020688214441640474
Logistics,Revenue,2025-11-01,375247.37,355045.83,376943.67,-20201.53999999998,-0.053835260724145725,-21897.839999999967,-0.05809313630336323
Logistics,Revenue,2025-12-01,378999.85,380723.64,369342.24666666664,1723.7900000000373,0.004548260375301039,11381.39333333337,0.03081530324800655
Logistics,Revenue,2026-01-01,382789.85,367237.21,369009.50666666665,-15552.639999999956,-0.04062970844185121,-1772.2966666666325,-0.004802848259049277
Logistics,Revenue,2026-02-01,386617.74,409237.66,367668.8933333333,22619.919999999984,0.05850719628126734,41568.76666666666,0.11306033069536804
Logistics,Revenue,2026-03-01,390483.92,387038.51,385732.83666666667,-3445.4099999999744,-0.008823436314611815,1305.6733333333395,0.003384916214591409
Logistics,Revenue,2026-04-01,394388.76,374854.75,387837.7933333333,-19534.01000000001,-0.04952983447094184,-12983.043333333277,-0.03347544658231591
Logistics,Revenue,2026-05-01,398332.65,390651.54,390376.9733333333,-7681.110000000044,-0.019283154418800578,274.56666666665114,0.0007033372494340372
Logistics,Revenue,2026-06-01,402315.97,412283.71,384181.60000000003,9967.740000000049,0.024775899400662743,28102.109999999986,0.07314798522365461
Logistics,Revenue,2026-07-01,406339.13,392595.33,392596.6666666667,-13743.799999999988,-0.03382347154210816,-1.336666666669771,-3.404681649537959e-06
Logistics,Revenue,2026-08-01,410402.53,390156.05,398510.19333333336,-20246.48000000004,-0.049333224139724574,-8354.14333333337,-0.02096343700384486
Logistics,Revenue,2026-09-01,414506.55,420567.15,398345.02999999997,6060.600000000035,0.014621240605245044,22222.120000000054,0.05578611084968239
Retail Sales,COGS,2025-04-01,286000.0,273015.26,,-12984.73999999999,-0.04540118881118878,,
Retail Sales,COGS,2025-05-01,288288.0,267930.49,,-20357.51000000001,-0.07061518342768346,,
Retail Sales,COGS,2025-06-01,290594.3,311889.76,,21295.46000000002,0.073282442222714,,
Retail Sales,COGS,2025-07-01,292919.06,289612.35,284278.50333333336,-3306.710000000021,-0.011288818146555642,5333.846666666621,0.018762750627022862
Retail Sales,COGS,2025-08-01,295262.41,296259.34,289810.86666666664,996.9300000000512,0.003376420317100478,6448.473333333386,0.02225062644303901
Retail Sales,COGS,2025-09-01,297624.51,276422.51,299253.81666666665,-21202.0,-0.07123741253702526,-22831.306666666642,-0.07629412022536713
Retail Sales,COGS,2025-10-01,300005.51,291839.62,287431.39999999997,-8165.890000000014,-0.027219133408583108,4408.22000000003,0.015336598576216902
Retail Sales,COGS,2025-11-01,302405.55,304082.73,288173.8233333333,1677.179999999993,0.0055461283696677955,15908.906666666677,0.055205939535544486
Retail Sales,COGS,2025-12-01,304824.79,287282.23,290781.61999999994,-17542.559999999998,-0.05754965007931277,-3499.3899999999558,-0.012034426384996261
Retail Sales,COGS,2026-01-01,307263.39,313035.31,294401.5266666666,5771.919999999984,0.01878492585790967,18633.783333333384,0.06329377277459336
Retail Sales,COGS,2026-02-01,309721.5,300419.96,301466.75666666665,-9301.539999999979,-0.030031948056560422,-1046.7966666666325,-0.003472345270308132
Retail Sales,COGS,2026-03-01,312199.27,307645.94,300245.8333333333,-4553.330000000016,-0.014584691373557715,7400.106666666688,0.024646825517978397
Retail Sales,COGS,2026-04-01,314696.87,305229.11,307033.7366666667,-9467.76000000001,-0.030085332593234912,-1804.626666666707,-0.005877616858195334
Retail Sales,COGS,2026-05-01,317214.44,346592.91,304431.67,29378.469999999972,0.09261391127087396,42161.23999999999,0.13849163590634309
Retail Sales,COGS,2026-06-01,319752.16,319536.37,319822.6533333333,-215.78999999997905,-0.0006748664340531087,-286.2833333333256,-0.0008951315060067006
Retail Sales,COGS,2026-07-01,322310.17,305264.62,323786.12999999995,-17045.54999999999,-0.05288554810417552,-18521.50999999995,-0.057202913540490306
Retail Sales,COGS,2026-08-01,324888.66,338250.43,323797.9666666666,13361.770000000019,0.041127228017130604,14452.463333333377,0.04463420040006442
Retail Sales,COGS,2026-09-01,327487.76,307497.2,321017.14,-19990.559999999998,-0.061042159255051236,-13519.940000000002,-0.04211594433867301
Retail Sales,Headcount Cost,2025-04-01,117000.0,117454.32,,454.320000000007,0.003883076923076983,,
Retail Sales,Headcount Cost,2025-05-01,117702.0,122262.46,,4560.460000000006,0.03874581570406625,,
Retail Sales,Headcount Cost,2025-06-01,118408.21,115083.06,,-3325.1500000000087,-0.028082089915893574,,
Retail Sales,Headcount Cost,2025-07-01,119118.66,117557.43,118266.61333333334,-1561.2300000000105,-0.013106510768338147,-709.1833333333489,-0.0059964795925501165
Retail Sales,Headcount Cost,2025-08-01,119833.37,117953.87,118300.98333333334,-1879.5,-0.01568427892831521,-347.11333333334187,-0.0029341542525922245
Retail Sales,Headcount Cost,2025-09-01,120552.37,113495.17,116864.78666666667,-7057.199999999997,-0.05854053304800227,-3369.6166666666686,-0.028833464405987608
Retail Sales,Headcount Cost,2025-10-01,121275.69,122712.18,116335.48999999999,1436.4899999999907,0.011844830567445055,6376.690000000002,0.054812937995103665
Retail Sales,Headcount Cost,2025-11-01,122003.34,123277.33,118053.73999999999,1273.9900000000052,0.010442255105475024,5223.590000000011,0.044247560475424254
Retail Sales,Headcount Cost,2025-12-01,122735.36,122760.47,119828.22666666667,25.110000000000582,0.00020458651850616304,2932.243333333332,0.024470389113661242
Retail Sales,Headcount Cost,2026-01-01,123471.77,122313.18,122916.65999999999,-1158.590000000011,-0.00938344044148724,-603.4799999999959,-0.0049096680628972185
Retail Sales,Headcount Cost,2026-02-01,124212.6,117180.33,122783.65999999999,-7032.270000000004,-0.05661478787176183,-5603.329999999987,-0.04563579551220405
Retail Sales,Headcount Cost,2026-03-01,124957.88,122855.36,120751.32666666666,-2102.520000000004,-0.01682582963155268,2104.03333333334,0.01742451525308299
Retail Sales,Headcount Cost,2026-04-01,125707.63,123984.35,120782.95666666667,-1723.2799999999988,-0.013708634869657465,3201.3933333333407,0.026505340005613987
Retail Sales,Headcount Cost,2026-05-01,126461.87,122403.57,121340.01333333335,-4058.2999999999884,-0.03209109591689565,1063.5566666666564,0.008765094361288375
Retail Sales,Headcount Cost,2026-06-01,127220.64,126399.89,123081.09333333334,-820.75,-0.006451390277552448,3318.7966666666616,0.026964309275987322
Retail Sales,Headcount Cost,2026-07-01,127983.97,130052.45,124262.60333333335,2068.479999999996,0.016162024040979474,5789.84666666665,0.046593637275853916
Retail Sales,Headcount Cost,2026-08-01,128751.87,138465.87,126285.30333333333,9714.0,0.07544744787007754,12180.566666666666,0.09645276485194595
Retail Sales,Headcount Cost,2026-09-01,129524.38,130428.87,131639.40333333332,904.4899999999907,0.0069831640962110045,-1210.5333333333256,-0.009195828169078294
Retail Sales,Opex: Marketing,2025-04-01,78000.0,82003.7,,4003.699999999997,0.05132948717948714,,
Retail Sales,Opex: Marketing,2025-05-01,78390.0,56915.02,,-21474.980000000003,-0.27395050389080244,,
Retail Sales,Opex: Marketing,2025-06-01,78781.95,64662.03,,-14119.919999999998,-0.17922785612694278,,
Retail Sales,Opex: Marketing,2025-07-01,79175.86,83097.38,67860.25,3921.520000000004,0.04952923782577169,15237.130000000005,0.2245368975210083
Retail Sales,Opex: Marketing,2025-08-01,79571.74,89977.33,68224.81,10405.589999999997,0.13076991906925745,21752.520000000004,0.3188359190740144
Retail Sales,Opex: Marketing,2025-09-01,79969.6,83624.63,79245.58,3655.029999999999,0.04570524299233707,4379.050000000003,0.05525923338563492
Retail Sales,Opex: Marketing,2025-10-01,80369.45,80582.65,85566.44666666667,213.1999999999971,0.0026527492722669757,-4983.796666666676,-0.058244754349582775
Retail Sales,Opex: Marketing,2025-11-01,80771.29,117118.37,84728.20333333334,36347.08,0.4499999938096817,32390.166666666657,0.38228317599558825
Retail Sales,Opex: Marketing,2025-12-01,81175.15,64795.77,93775.21666666667,-16379.379999999997,-0.20177825356651632,-28979.446666666678,-0.30903097531277374
Retail Sales,Opex: Marketing,2026-01-01,81581.03,74403.8,87498.93000000001,-7177.229999999996,-0.0879767024270225,-13095.130000000005,-0.1496604587050379
Retail Sales,Opex: Marketing,2026-02-01,81988.93,77963.62,85439.31333333334,-4025.3099999999977,-0.049095774270989975,-7475.693333333344,-0.08749711393591891
Retail Sales,Opex: Marketing,2026-03-01,82398.87,97112.7,72387.73,14713.830000000002,0.1785683468717472,24724.97,0.3415629969333201
Retail Sales,Opex: Marketing,2026-04-01,82810.87,88735.39,83160.04,5924.520000000004,0.07154278176282902,5575.350000000006,0.0670436185456381
Retail Sales,Opex: Marketing,2026-05-01,83224.92,62880.09,87937.23666666668,-20344.83,-0.24445598746144787,-25057.146666666682,-0.2849435303686862
Retail Sales,Opex: Marketing,2026-06-01,83641.05,108733.36,82909.39333333334,25092.309999999998,0.29999994022074083,25823.96666666666,0.3114721460189994
Retail Sales,Opex: Marketing,2026-07-01,84059.25,80884.98,86782.94666666667,-3174.270000000004,-0.037762292668564186,-5897.966666666674,-0.06796227707409805
Retail Sales,Opex: Marketing,2026-08-01,84479.55,77591.23,84166.14333333334,-6888.320000000007,-0.08153831311838199,-6574.913333333345,-0.07811826790368571
Retail Sales,Opex: Marketing,2026-09-01,84901.95,94389.86,89069.85666666667,9487.910000000003,0.11175137909082188,5320.003333333327,0.05972843712146979
Retail Sales,Opex: Other,2025-04-01,32500.0,32708.57,,208.5699999999997,0.006417538461538453,,
Retail Sales,Opex: Other,2025-05-01,32597.5,38023.82,,5426.32,0.16646429940946392,,
Retail Sales,Opex: Other,2025-06-01,32695.29,24456.91,,-8238.380000000001,-0.25197451987732794,,
Retail Sales,Opex: Other,2025-07-01,32793.38,35816.61,31729.766666666666,3023.230000000003,0.09219025303277684,4086.843333333334,0.12880155647746125
Retail Sales,Opex: Other,2025-08-01,32891.76,33506.99,32765.78,615.2299999999959,0.01870468469914641,741.2099999999991,0.022621466664306453
Retail Sales,Opex: Other,2025-09-01,32990.43,32333.9,31260.170000000002,-656.5299999999988,-0.01990061966455117,1073.7299999999996,0.03434818172773851
Retail Sales,Opex: Other,2025-10-01,33089.41,33723.93,33885.833333333336,634.5199999999968,0.019175923656541374,-161.90333333333547,-0.004777906204657859
Retail Sales,Opex: Other,2025-11-01,33188.67,26924.08,33188.27333333334,-6264.5899999999965,-0.18875688600959295,-6264.193333333336,-0.18874719002153578
Retail Sales,Opex: Other,2025-12-01,33288.24,32889.87,30993.97,-398.36999999999534,-0.01196728934903123,1895.9000000000015,0.061169963060556665
Retail Sales,Opex: Other,2026-01-01,33388.1,34914.32,31179.293333333335,1526.2200000000012,0.04571149601205224,3735.026666666665,0.11979189607461697
Retail Sales,Opex: Other,2026-02-01,33488.27,38772.36,31576.09,5284.090000000004,0.1577892796492624,7196.27,0.22790250471163467
Retail Sales,Opex: Other,2026-03-01,33588.73,32183.82,35525.51666666667,-1404.9100000000035,-0.04182682703394869,-3341.6966666666704,-0.09406468871435611
Retail Sales,Opex: Other,2026-04-01,33689.5,31302.62,35290.166666666664,-2386.880000000001,-0.07084937443417091,-3987.5466666666653,-0.11299313784293072
Retail Sales,Opex: Other,2026-05-01,33790.57,32433.01,34086.26666666667,-1357.5600000000013,-0.04017570582561943,-1653.2566666666717,-0.04850213380168762
Retail Sales,Opex: Other,2026-06-01,33891.94,37333.33,31973.149999999998,3441.3899999999994,0.10154007117916529,5360.180000000004,0.16764629071580386
Retail Sales,Opex: Other,2026-07-01,33993.62,35451.1,33689.65333333333,1457.479999999996,0.04287510421073119,1761.4466666666704,0.05228449961293766
Retail Sales,Opex: Other,2026-08-01,34095.6,32630.3,35072.48,-1465.2999999999993,-0.04297621980548808,-2442.180000000004,-0.06963237273212512
Retail Sales,Opex: Other,2026-09-01,34197.88,36295.13,35138.24333333333,2097.25,0.06132690096579087,1156.8866666666654,0.03292386177908909
Retail Sales,Opex: Salaries,2025-04-01,195000.0,199081.35,,4081.350000000006,0.02093000000000003,,
Retail Sales,Opex: Salaries,2025-05-01,195780.0,199291.98,,3511.9800000000105,0.01793840024517321,,
Retail Sales,Opex: Salaries,2025-06-01,196563.12,189648.71,,-6914.4100000000035,-0.035176537694354894,,
Retail Sales,Opex: Salaries,2025-07-01,197349.37,193545.19,196007.34666666668,-3804.179999999993,-0.019276372658296265,-2462.1566666666768,-0.012561552964919528
Retail Sales,Opex: Salaries,2025-08-01,198138.77,198126.47,194161.96,-12.299999999988358,-6.207770442901387e-05,3964.5100000000093,0.020418572206419884
Retail Sales,Opex: Salaries,2025-09-01,198931.33,202764.01,193773.45666666667,3832.680000000022,0.019266346834357476,8990.553333333344,0.04639723875493995
Retail Sales,Opex: Salaries,2025-10-01,199727.05,194858.66,198145.22333333336,-4868.389999999985,-0.02437521607613984,-3286.5633333333535,-0.016586639223719633
Retail Sales,Opex: Salaries,2025-11-01,200525.96,197403.82,198583.04666666666,-3122.139999999985,-0.015569754659197169,-1179.2266666666546,-0.005938204123970643
Retail Sales,Opex: Salaries,2025-12-01,201328.06,192632.69,198342.16333333333,-8695.369999999995,-0.043190055077270376,-5709.473333333328,-0.028785978923392106
Retail Sales,Opex: Salaries,2026-01-01,202133.37,192858.24,194965.05666666667,-9275.130000000005,-0.04588618890586945,-2106.8166666666802,-0.01080612445474638
Retail Sales,Opex: Salaries,2026-02-01,202941.91,205859.36,194298.25,2917.4499999999825,0.014375788618526269,11561.109999999986,0.05950187405187636
Retail Sales,Opex: Salaries,2026-03-01,203753.68,210006.31,197116.76333333334,6252.630000000005,0.03068720034897041,12889.546666666662,0.06539041352292223
Retail Sales,Opex: Salaries,2026-04-01,204568.69,202081.07,202907.96999999997,-2487.6199999999953,-0.012160316419878307,-826.8999999999651,-0.004075246526787317
Retail Sales,Opex: Salaries,2026-05-01,205386.97,209516.47,205982.24666666667,4129.5,0.020105949272244485,3534.223333333328,0.01715790263736966
Retail Sales,Opex: Salaries,2026-06-01,206208.51,206383.6,207201.28333333333,175.0899999999965,0.0008490920185592559,-817.6833333333198,-0.003946323691527907
Retail Sales,Opex: Salaries,2026-07-01,207033.35,200956.17,205993.71333333335,-6077.179999999993,-0.029353628292253364,-5037.543333333335,-0.024454840159037868
Retail Sales,Opex: Salaries,2026-08-01,207861.48,208036.47,205618.74666666667,174.9899999999907,0.0008418587224530041,2417.723333333328,0.011758282610547935
Retail Sales,Opex: Salaries,2026-09-01,208692.93,216235.32,205125.41333333333,7542.390000000014,0.03614109016534491,11109.906666666677,0.054161532138452456
Retail Sales,Revenue,2025-04-01,650000.0,669371.85,,19371.849999999977,0.029802846153846117,,
Retail Sales,Revenue,2025-05-01,656500.0,651053.77,,-5446.229999999981,-0.008295856816450847,,
Retail Sales,Revenue,2025-06-01,663065.0,688832.58,,25767.579999999958,0.03886131827196422,,
Retail Sales,Revenue,2025-07-01,669695.65,730893.64,669752.7333333333,61197.98999999999,0.09138179410303768,61140.906666666735,0.09128877513104101
Retail Sales,Revenue,2025-08-01,676392.61,666889.83,690259.9966666667,-9502.780000000028,-0.014049207308755233,-23370.166666666744,-0.033857049198162396
Retail Sales,Revenue,2025-09-01,683156.53,673559.4,695538.6833333333,-9597.130000000005,-0.014048215275055637,-21979.283333333326,-0.03160037516245501
Retail Sales,Revenue,2025-10-01,689988.1,755366.38,690447.6233333334,65378.28000000003,0.09475276457666448,64918.756666666595,0.09402415834709188
Retail Sales,Revenue,2025-11-01,696887.98,728976.94,698605.2033333333,32088.959999999963,0.04604608046188422,30371.736666666693,0.04347482171869122
Retail Sales,Revenue,2025-12-01,703856.86,684030.29,719300.9066666666,-19826.56999999995,-0.028168468799181626,-35270.61666666658,-0.04903457835207685
Retail Sales,Revenue,2026-01-01,710895.43,734037.63,722791.2033333335,23142.199999999953,0.032553592305411154,11246.42666666652,0.015559717128267187
Retail Sales,Revenue,2026-02-01,718004.38,698040.23,715681.62,-19964.150000000023,-0.027805053222655862,-17641.390000000014,-0.024649773735980554
Retail Sales,Revenue,2026-03-01,725184.43,704920.03,705369.3833333333,-20264.400000000023,-0.027943788037478993,-449.35333333327435,-0.0006370468352479163
Retail Sales,Revenue,2026-04-01,732436.27,743069.59,712332.63,10633.319999999949,0.01451774090870725,30736.959999999963,0.04314972908092103
Retail Sales,Revenue,2026-05-01,739760.63,654838.47,715343.2833333333,-84922.16000000003,-0.11479680934088103,-60504.81333333335,-0.08458150756849914
Retail Sales,Revenue,2026-06-01,747158.24,669831.04,700942.6966666667,-77327.19999999995,-0.10349507756215062,-31111.65666666662,-0.04438544950196088
Retail Sales,Revenue,2026-07-01,754629.82,729170.68,689246.3666666666,-25459.139999999898,-0.03373725676517779,39924.31333333347,0.05792459019612311
Retail Sales,Revenue,2026-08-01,762176.12,715858.78,684613.3966666666,-46317.33999999997,-0.06076986510676819,31245.38333333342,0.04563945649539571
Retail Sales,Revenue,2026-09-01,769797.88,784312.3,704953.5,14514.420000000042,0.01885484537837392,79358.80000000005,0.11257309879304103
