business_unit,line_item,month,budget,actual,forecast,variance_vs_budget,variance_vs_budget_pct,variance_vs_forecast,variance_vs_forecast_pct,threshold,budget_breach,forecast_breach,flagged,flag_reason
Logistics,COGS,2026-05-01,170807.78,162245.79,169992.94666666666,-8561.98999999999,-0.0501264637945648,-7747.156666666648,-0.0455734006532505,0.084,False,False,False,
Logistics,COGS,2026-06-01,172174.24,172014.86,166099.93000000002,-159.38000000000466,-0.0009256901613156,5914.929999999964,0.0356106712386932,0.084,False,False,False,
Logistics,COGS,2026-07-01,173551.63,171046.77,167850.56333333335,-2504.860000000015,-0.0144329384863744,3196.206666666636,0.0190419775971755,0.084,False,False,False,
Logistics,COGS,2026-08-01,174940.05,177762.87,168435.80666666667,2822.820000000007,0.0161359277078062,9327.063333333324,0.055374587612428,0.084,False,False,False,
Logistics,COGS,2026-09-01,176339.57,169045.89,173608.16666666666,-7293.679999999993,-0.0413615616733101,-4562.276666666643,-0.0262791592945415,0.084,False,False,False,
Logistics,Headcount Cost,2025-04-01,63000.0,63837.43,,837.4300000000003,0.0132925396825396,,,0.075,False,False,False,
Logistics,Headcount Cost,2025-05-01,63378.0,61480.5,,-1897.5,-0.0299394111521348,,,0.075,False,False,False,
Logistics,Headcount Cost,2025-06-01,63758.27,67714.22,,3955.950000000005,0.0620460686903832,,,0.075,False,False,False,
Logistics,Headcount Cost,2025-07-01,64140.82,64437.6,64344.05,296.77999999999884,0.0046270066394536,93.55000000000292,0.0014539028861254,0.075,False,False,False,
Logistics,Headcount Cost,2025-08-01,64525.66,67569.46,64544.10666666667,3043.800000000003,0.0471719312905904,3025.35333333334,0.0468726501856715,0.075,False,False,False,
Logistics,Headcount Cost,2025-09-01,64912.82,65088.13,66573.76,175.30999999999767,0.0027006991839207,-1485.6299999999974,-0.0223155489490153,0.075,False,False,False,
Logistics,Headcount Cost,2025-10-01,65302.29,70685.16,65698.39666666667,5382.870000000003,0.08243003423004,4986.763333333336,0.0759038817740808,0.075,True,True,True,8% over budget; 8% above trend forecast
Logistics,Headcount Cost,2025-11-01,65694.11,70306.73,67780.91666666667,4612.619999999995,0.0702136005800214,2525.8133333333244,0.0372643725925806,0.075,False,False,False,
Logistics,Headcount Cost,2025-12-01,66088.27,65430.13,68693.34000000001,-658.1400000000067,-0.0099584994432447,-3263.2100000000137,-0.0475040229518613,0.075,False,False,False,
Logistics,Headcount Cost,2026-01-01,66484.8,69068.59,68807.34,2583.7899999999936,0.038862867903641,261.25,0.0037968333029586,0.075,False,False,False,
Logistics,Headcount Cost,2026-02-01,66883.71,68610.32,68268.48333333332,1726.6100000000006,0.0258151050532334,341.8366666666843,0.005007239797574,0.075,False,False,False,
Logistics,Headcount Cost,2026-03-01,67285.01,70968.55,67703.01333333332,3683.540000000008,0.0547453288629965,3265.5366666666814,0.0482332544134916,0.075,False,False,False,
Logistics,Headcount Cost,2026-04-01,67688.72,65076.15,69549.15333333334,-2612.57,-0.0385968297228844,-4473.003333333334,-0.0643142744225115,0.075,False,False,False,
Logistics,Headcount Cost,2026-05-01,68094.85,69963.52,68218.34000000001,1868.6699999999985,0.0274421633941479,1745.179999999993,0.0255822701050772,0.075,False,False,False,
Logistics,Headcount Cost,2026-06-01,68503.42,71403.65,68669.40666666666,2900.229999999996,0.0423370103273675,2734.243333333332,0.039817488836125,0.075,False,False,False,
Logistics,Headcount Cost,2026-07-01,68914.44,64066.34,68814.43999999999,-4848.100000000006,-0.0703495522854137,-4748.099999999991,-0.068998599712502,0.075,False,False,False,
Logistics,Headcount Cost,2026-08-01,69327.93,66046.62,68477.83666666666,-3281.3099999999977,-0.0473302751142288,-2431.21666666666,-0.0355037014165799,0.075,False,False,False,
Logistics,Headcount Cost,2026-09-01,69743.9,64054.94,67172.20333333332,-5688.959999999992,-0.0815692841954635,-3117.263333333321,-0.0464070430720324,0.075,True,False,True,8% under budget
Logistics,Opex: Marketing,2025-04-01,42000.0,46111.88,,4111.879999999997,0.0979019047619047,,,0.285,False,False,False,
Logistics,Opex: Marketing,2025-05-01,42210.0,52758.74,,10548.739999999998,0.2499109215825633,,,0.285,False,False,False,
Logistics,Opex: Marketing,2025-06-01,42421.05,42577.41,,156.36000000000058,0.0036859059358502,,,0.285,False,False,False,
Logistics,Opex: Marketing,2025-07-01,42633.16,46054.75,47149.34333333333,3421.5899999999965,0.0802565420907105,-1094.5933333333303,-0.0232154523467028,0.285,False,False,False,
Logistics,Opex: Marketing,2025-08-01,42846.32,48138.77,47130.3,5292.449999999997,0.1235216933449593,1008.4700000000012,0.0213974873913385,0.285,False,False,False,
Logistics,Opex: Marketing,2025-09-01,43060.55,41330.25,45590.31,-1730.300000000003,-0.0401829516808308,-4260.059999999998,-0.0934422248938425,0.285,False,False,False,
Logistics,Opex: Marketing,2025-10-01,43275.86,45596.04,45174.59,2320.1800000000003,0.0536137236787437,421.4500000000044,0.00932935971306,0.285,False,False,False,
Logistics,Opex: Marketing,2025-11-01,43492.23,44444.23,45021.68666666667,952.0,0.0218889672936982,-577.4566666666651,-0.0128261890973135,0.285,False,False,False,
Logistics,Opex: Marketing,2025-12-01,43709.7,45224.3,43790.17333333334,1514.6000000000058,0.0346513474125881,1434.1266666666634,0.0327499655173777,0.285,False,False,False,
Logistics,Opex: Marketing,2026-01-01,43928.24,39713.26,45088.19,-4214.979999999996,-0.095951488154317,-5374.93,-0.1192092652200055,0.285,False,False,False,
Logistics,Opex: Marketing,2026-02-01,44147.89,45193.15,43127.263333333336,1045.260000000002,0.023676329718136,2065.8866666666654,0.0479021043069507,0.285,False,False,False,
Logistics,Opex: Marketing,2026-03-01,44368.62,48570.32,43376.90333333333,4201.699999999997,0.0946998126153122,5193.416666666672,0.1197276953303337,0.285,False,False,False,
Logistics,Opex: Marketing,2026-04-01,44590.47,55188.35,44492.24333333334,10597.879999999996,0.2376714127480602,10696.10666666666,0.2404038516676275,0.285,False,False,False,
Logistics,Opex: Marketing,2026-05-01,44813.42,52157.92,49650.60666666667,7344.5,0.1638906381168855,2507.313333333332,0.0504991479795278,0.285,False,False,False,
Logistics,Opex: Marketing,2026-06-01,45037.49,60484.33,51972.19666666666,15446.840000000004,0.3429773728509294,8512.133333333339,0.1637824429074546,0.285,True,False,True,34% over budget
Logistics,Opex: Marketing,2026-07-01,45262.67,40958.1,55943.53333333333,-4304.57,-0.0951019902272667,-14985.433333333334,-0.2678671231587088,0.285,False,False,False,
Logistics,Opex: Marketing,2026-08-01,45488.99,52350.92,51200.11666666666,6861.93,0.1508481502886742,1150.803333333337,0.0224765763880096,0.285,False,False,False,
Logistics,Opex: Marketing,2026-09-01,45716.43,47888.02,51264.45,2171.5899999999965,0.0475013031419994,-3376.430000000008,-0.065862990825026,0.285,False,False,False,
Logistics,Opex: Other,2025-04-01,17500.0,14677.01,,-2822.99,-0.1613137142857142,,,0.163,False,False,False,
Logistics,Opex: Other,2025-05-01,17552.5,20104.41,,2551.91,0.1453872667711152,,,0.163,False,False,False,
Logistics,Opex: Other,2025-06-01,17605.16,17579.56,,-25.599999999998545,-0.001454119133254,,,0.163,False,False,False,
Logistics,Opex: Other,2025-07-01,17657.97,20020.29,17453.66,2362.32,0.1337820825383665,2566.630000000001,0.1470539703420372,0.163,False,False,False,
Logistics,Opex: Other,2025-08-01,17710.95,15064.17,19234.75333333333,-2646.7800000000007,-0.1494431411076199,-4170.583333333334,-0.2168254128897936,0.163,False,True,True,22% below trend forecast
Logistics,Opex: Other,2025-09-01,17764.08,28422.53,17554.673333333336,10658.449999999995,0.6000001125867479,10867.856666666665,0.6190862376248525,0.163,True,True,True,60% over budget; 62% above trend forecast
Logistics,Opex: Other,2025-10-01,17817.37,18004.89,21168.99666666667,187.52000000000044,0.010524561144546,-3164.10666666667,-0.1494689009823959,0.163,False,False,False,
Logistics,Opex: Other,2025-11-01,17870.82,18133.49,20497.196666666667,262.6700000000019,0.0146982623069339,-2363.706666666665,-0.1153185338027524,0.163,False,False,False,
Logistics,Opex: Other,2025-12-01,17924.44,17296.96,21520.303333333333,-627.4799999999996,-0.0350069514026658,-4223.343333333334,-0.1962492474161222,0.163,False,True,True,20% below trend forecast
Logistics,Opex: Other,2026-01-01,17978.21,19277.76,17811.78,1299.5499999999993,0.0722847268999527,1465.9799999999996,0.0823039583915812,0.163,False,False,False,
Logistics,Opex: Other,2026-02-01,18032.14,16287.32,18236.07,-1744.8199999999997,-0.0967616711050379,-1948.75,-0.1068623886615921,0.163,False,False,False,
Logistics,Opex: Other,2026-03-01,18086.24,18009.59,17620.68,-76.65000000000146,-0.0042380284680509,388.9099999999999,0.0220712254010628,0.163,False,False,False,
Logistics,Opex: Other,2026-04-01,18140.5,18540.13,17858.22333333333,399.630000000001,0.0220297125217056,681.9066666666695,0.0381844629187638,0.163,False,False,False,
Logistics,Opex: Other,2026-05-01,18194.92,19312.89,17612.346666666668,1117.9700000000012,0.0614440734007075,1700.5433333333312,0.0965540461766971,0.163,False,False,False,
Logistics,Opex: Other,2026-06-01,18249.51,19730.66,18620.87,1481.1500000000017,0.081161083229084,1109.7900000000009,0.0595992561035011,0.163,False,False,False,
Logistics,Opex: Other,2026-07-01,18304.25,16428.72,19194.56,-1875.5299999999988,-0.1024641818156984,-2765.84,-0.1440949935815147,0.163,False,False,False,
Logistics,Opex: Other,2026-08-01,18359.17,15726.25,18490.756666666668,-2632.9199999999983,-0.143411711967371,-2764.506666666668,-0.1495074926625502,0.163,False,False,False,
Logistics,Opex: Other,2026-09-01,18414.24,20951.13,17295.210000000003,2536.8899999999994,0.1377678361963349,3655.9199999999983,0.2113833830291738,0.163,False,True,True,21% above trend forecast
Logistics,Opex: Salaries,2025-04-01,105000.0,110847.88,,5847.880000000005,0.0556940952380952,,,0.071,False,False,False,
Logistics,Opex: Salaries,2025-05-01,105420.0,101809.48,,-3610.520000000004,-0.0342489091254031,,,0.071,False,False,False,
Logistics,Opex: Salaries,2025-06-01,105841.68,102116.94,,-3724.739999999991,-0.0351916182736327,,,0.071,False,False,False,
Logistics,Opex: Salaries,2025-07-01,106265.05,103291.56,104924.76666666666,-2973.490000000005,-0.027981824692126,-1633.2066666666651,-0.0155655020120765,0.071,False,False,False,
Logistics,Opex: Salaries,2025-08-01,106690.11,98825.25,102405.99333333332,-7864.860000000001,-0.0737168609161617,-3580.743333333332,-0.0349661500931683,0.071,True,False,True,7% under budget
Logistics,Opex: Salaries,2025-09-01,107116.87,104356.18,101411.25,-2760.6900000000023,-0.0257726910803125,2944.929999999993,0.0290394803337893,0.071,False,False,False,
Logistics,Opex: Salaries,2025-10-01,107545.33,104020.65,102157.66333333332,-3524.680000000008,-0.0327739010145769,1862.986666666664,0.0182363868346114,0.071,False,False,False,
Logistics,Opex: Salaries,2025-11-01,107975.52,107382.93,102400.69333333334,-592.5900000000111,-0.0054881884338228,4982.236666666649,0.0486543255175874,0.071,False,False,False,
Logistics,Opex: Salaries,2025-12-01,108407.42,108434.81,105253.25333333334,27.389999999999414,0.0002526579822672,3181.5566666666564,0.0302276325520388,0.071,False,False,False,
Logistics,Opex: Salaries,2026-01-01,108841.05,113878.77,106612.79666666668,5037.720000000001,0.0462851102594104,7265.973333333328,0.0681529193540524,0.071,False,False,False,
Logistics,Opex: Salaries,2026-02-01,109276.41,111299.42,109898.83666666668,2023.0099999999948,0.0185127787415417,1400.5833333333285,0.012744296262038,0.071,False,False,False,
Logistics,Opex: Salaries,2026-03-01,109713.52,106717.56,111204.33333333331,-2995.9600000000064,-0.0273071176642587,-4486.773333333331,-0.0403471087757371,0.071,False,False,False,
Logistics,Opex: Salaries,2026-04-01,110152.37,106081.97,110631.91666666669,-4070.399999999994,-0.0369524505010649,-4549.94666666667,-0.0411268899948252,0.071,False,False,False,
Logistics,Opex: Salaries,2026-05-01,110592.98,111119.14,108032.98333333334,526.1600000000035,0.0047576256648478,3086.156666666662,0.0285668003552618,0.071,False,False,False,
Logistics,Opex: Salaries,2026-06-01,111035.35,105527.22,107972.89,-5508.130000000005,-0.0496069945292197,-2445.670000000013,-0.0226507783574192,0.071,False,False,False,
Logistics,Opex: Salaries,2026-07-01,111479.49,116489.8,107576.11,5010.309999999998,0.0449437829326273,8913.690000000002,0.082859382069123,0.071,False,True,True,8% above trend forecast
Logistics,Opex: Salaries,2026-08-01,111925.41,114766.44,111045.38666666666,2841.029999999999,0.0253832440729946,3721.053333333344,0.0335093014219772,0.071,False,False,False,
Logistics,Opex: Salaries,2026-09-01,112373.11,109667.7,112261.15333333334,-2705.4100000000035,-0.0240752436236747,-2593.4533333333384,-0.0231019658744524,0.071,False,False,False,
Logistics,Revenue,2025-04-01,350000.0,328873.63,,-21126.369999999995,-0.0603610571428571,,,0.112,False,False,False,
Logistics,Revenue,2025-05-01,353500.0,327747.06,,-25752.94,-0.072851315417256,,,0.112,False,False,False,
Logistics,Revenue,2025-06-01,357035.0,381844.17,,24809.169999999984,0.0694866609716133,,,0.112,False,False,False,
Logistics,Revenue,2025-07-01,360605.35,377734.02,346154.9533333333,17128.670000000042,0.0474997667117252,31579.06666666671,0.091228123019974,0.112,False,False,False,
Logistics,Revenue,2025-08-01,364211.4,377850.1,362441.75,13638.699999999952,0.0374472078578538,15408.349999999977,0.0425126244424103,0.112,False,False,False,
Logistics,Revenue,2025-09-01,367853.52,381721.86,379142.76333333337,13868.339999999967,0.0377007130446922,2579.096666666621,0.0068024420247186,0.112,False,False,False,
Logistics,Revenue,2025-10-01,371532.05,371259.05,379101.99333333335,-273.0,-0.0007347952888586,-7842.943333333358,-0.0206882144416404,0.112,False,False,False,
Logistics,Revenue,2025-11-01,375247.37,355045.83,376943.67,-20201.53999999998,-0.0538352607241457,-21897.839999999967,-0.0580931363033632,0.112,False,False,False,
Logistics,Revenue,2025-12-01,378999.85,380723.64,369342.2466666666,1723.7900000000373,0.004548260375301,11381.39333333337,0.0308153032480065,0.112,False,False,False,
Logistics,Revenue,2026-01-01,382789.85,367237.21,369009.50666666665,-15552.639999999956,-0.0406297084418512,-1772.2966666666323,-0.0048028482590492,0.112,False,False,False,
Logistics,Revenue,2026-02-01,386617.74,409237.66,367668.8933333333,22619.919999999984,0.0585071962812673,41568.76666666666,0.113060330695368,0.112,False,True,True,11% above trend forecast
Logistics,Revenue,2026-03-01,390483.92,387038.51,385732.8366666666,-3445.4099999999744,-0.0088234363146118,1305.6733333333395,0.0033849162145914,0.112,False,False,False,
Logistics,Revenue,2026-04-01,394388.76,374854.75,387837.7933333333,-19534.01000000001,-0.0495298344709418,-12983.043333333277,-0.0334754465823159,0.112,False,False,False,
Logistics,Revenue,2026-05-01,398332.65,390651.54,390376.9733333333,-7681.110000000044,-0.0192831544188005,274.56666666665114,0.000703337249434,0.112,False,False,False,
Logistics,Revenue,2026-06-01,402315.97,412283.71,384181.6,9967.740000000049,0.0247758994006627,28102.109999999982,0.0731479852236546,0.112,False,False,False,
Logistics,Revenue,2026-07-01,406339.13,392595.33,392596.6666666667,-13743.799999999988,-0.0338234715421081,-1.336666666669771,-3.404681649537959e-06,0.112,False,False,False,
Logistics,Revenue,2026-08-01,410402.53,390156.05,398510.19333333336,-20246.48000000004,-0.0493332241397245,-8354.14333333337,-0.0209634370038448,0.112,False,False,False,
Logistics,Revenue,2026-09-01,414506.55,420567.15,398345.03,6060.600000000035,0.014621240605245,22222.120000000054,0.0557861108496823,0.112,False,False,False,
Retail Sales,COGS,2025-04-01,286000.0,273015.26,,-12984.73999999999,-0.0454011888111887,,,0.084,False,False,False,
Retail Sales,COGS,2025-05-01,288288.0,267930.49,,-20357.51000000001,-0.0706151834276834,,,0.084,False,False,False,
Retail Sales,COGS,2025-06-01,290594.3,311889.76,,21295.46000000002,0.073282442222714,,,0.084,False,False,False,
Retail Sales,COGS,2025-07-01,292919.06,289612.35,284278.50333333336,-3306.710000000021,-0.0112888181465556,5333.846666666621,0.0187627506270228,0.084,False,False,False,
Retail Sales,COGS,2025-08-01,295262.41,296259.34,289810.86666666664,996.9300000000512,0.0033764203171004,6448.473333333386,0.022250626443039,0.084,False,False,False,
Retail Sales,COGS,2025-09-01,297624.51,276422.51,299253.81666666665,-21202.0,-0.0712374125370252,-22831.30666666664,-0.0762941202253671,0.084,False,False,False,
Retail Sales,COGS,2025-10-01,300005.51,291839.62,287431.4,-8165.890000000014,-0.0272191334085831,4408.22000000003,0.0153365985762169,0.084,False,False,False,
Retail Sales,COGS,2025-11-01,302405.55,304082.73,288173.8233333333,1677.179999999993,0.0055461283696677,15908.906666666677,0.0552059395355444,0.084,False,False,False,
Retail Sales,COGS,2025-12-01,304824.79,287282.23,290781.61999999994,-17542.559999999998,-0.0575496500793127,-3499.389999999956,-0.0120344263849962,0.084,False,False,False,
Retail Sales,COGS,2026-01-01,307263.39,313035.31,294401.5266666666,5771.919999999984,0.0187849258579096,18633.783333333384,0.0632937727745933,0.084,False,False,False,
Retail Sales,COGS,2026-02-01,309721.5,300419.96,301466.75666666665,-9301.53999999998,-0.0300319480565604,-1046.7966666666323,-0.0034723452703081,0.084,False,False,False,
Retail Sales,COGS,2026-03-01,312199.27,307645.94,300245.8333333333,-4553.330000000016,-0.0145846913735577,7400.106666666688,0.0246468255179783,0.084,False,False,False,
Retail Sales,COGS,2026-04-01,314696.87,305229.11,307033.7366666667,-9467.76000000001,-0.0300853325932349,-1804.626666666707,-0.0058776168581953,0.084,False,False,False,
Retail Sales,COGS,2026-05-01,317214.44,346592.91,304431.67,29378.46999999997,0.0926139112708739,42161.23999999999,0.138491635906343,0.084,True,True,True,9% over budget; 14% above trend forecast
Retail Sales,COGS,2026-06-01,319752.16,319536.37,319822.6533333333,-215.78999999997905,-0.0006748664340531,-286.2833333333256,-0.0008951315060067,0.084,False,False,False,
Retail Sales,COGS,2026-07-01,322310.17,305264.62,323786.12999999995,-17045.54999999999,-0.0528855481041755,-18521.50999999995,-0.0572029135404903,0.084,False,False,False,
Retail Sales,COGS,2026-08-01,324888.66,338250.43,323797.9666666666,13361.77000000002,0.0411272280171306,14452.463333333377,0.0446342004000644,0.084,False,False,False,
Retail Sales,COGS,2026-09-01,327487.76,307497.2,321017.14,-19990.56,-0.0610421592550512,-13519.940000000002,-0.042115944338673,0.084,False,False,False,
Retail Sales,Headcount Cost,2025-04-01,117000.0,117454.32,,454.320000000007,0.0038830769230769,,,0.075,False,False,False,
Retail Sales,Headcount Cost,2025-05-01,117702.0,122262.46,,4560.460000000006,0.0387458157040662,,,0.075,False,False,False,
Retail Sales,Headcount Cost,2025-06-01,118408.21,115083.06,,-3325.1500000000087,-0.0280820899158935,,,0.075,False,False,False,
Retail Sales,Headcount Cost,2025-07-01,119118.66,117557.43,118266.61333333334,-1561.2300000000105,-0.0131065107683381,-709.1833333333489,-0.0059964795925501,0.075,False,False,False,
Retail Sales,Headcount Cost,2025-08-01,119833.37,117953.87,118300.98333333334,-1879.5,-0.0156842789283152,-347.11333333334187,-0.0029341542525922,0.075,False,False,False,
Retail Sales,Headcount Cost,2025-09-01,120552.37,113495.17,116864.78666666668,-7057.199999999997,-0.0585405330480022,-3369.6166666666686,-0.0288334644059876,0.075,False,False,False,
Retail Sales,Headcount Cost,2025-10-01,121275.69,122712.18,116335.49,1436.4899999999907,0.011844830567445,6376.690000000002,0.0548129379951036,0.075,False,False,False,
Retail Sales,Headcount Cost,2025-11-01,122003.34,123277.33,118053.74,1273.9900000000052,0.010442255105475,5223.590000000011,0.0442475604754242,0.075,False,False,False,
Retail Sales,Headcount Cost,2025-12-01,122735.36,122760.47,119828.22666666668,25.110000000000586,0.0002045865185061,2932.243333333332,0.0244703891136612,0.075,False,False,False,
Retail Sales,Headcount Cost,2026-01-01,123471.77,122313.18,122916.66,-1158.590000000011,-0.0093834404414872,-603.4799999999959,-0.0049096680628972,0.075,False,False,False,
Retail Sales,Headcount Cost,2026-02-01,124212.6,117180.33,122783.66,-7032.270000000004,-0.0566147878717618,-5603.329999999987,-0.045635795512204,0.075,False,False,False,
Retail Sales,Headcount Cost,2026-03-01,124957.88,122855.36,120751.32666666666,-2102.520000000004,-0.0168258296315526,2104.03333333334,0.0174245152530829,0.075,False,False,False,
Retail Sales,Headcount Cost,2026-04-01,125707.63,123984.35,120782.95666666668,-1723.2799999999988,-0.0137086348696574,3201.3933333333407,0.0265053400056139,0.075,False,False,False,
Retail Sales,Headcount Cost,2026-05-01,126461.87,122403.57,121340.01333333337,-4058.299999999989,-0.0320910959168956,1063.5566666666564,0.0087650943612883,0.075,False,False,False,
Retail Sales,Headcount Cost,2026-06-01,127220.64,126399.89,123081.09333333334,-820.75,-0.0064513902775524,3318.7966666666616,0.0269643092759873,0.075,False,False,False,
Retail Sales,Headcount Cost,2026-07-01,127983.97,130052.45,124262.60333333336,2068.479999999996,0.0161620240409794,5789.84666666665,0.0465936372758539,0.075,False,False,False,
Retail Sales,Headcount Cost,2026-08-01,128751.87,138465.87,126285.30333333332,9714.0,0.0754474478700775,12180.566666666666,0.0964527648519459,0.075,True,True,True,8% over budget; 10% above trend forecast
Retail Sales,Headcount Cost,2026-09-01,129524.38,130428.87,131639.40333333332,904.4899999999908,0.006983164096211,-1210.5333333333256,-0.0091958281690782,0.075,False,False,False,
Retail Sales,Opex: Marketing,2025-04-01,78000.0,82003.7,,4003.699999999997,0.0513294871794871,,,0.285,False,False,False,
Retail Sales,Opex: Marketing,2025-05-01,78390.0,56915.02,,-21474.980000000003,-0.2739505038908024,,,0.285,False,False,False,
Retail Sales,Opex: Marketing,2025-06-01,78781.95,64662.03,,-14119.919999999998,-0.1792278561269427,,,0.285,False,False,False,
Retail Sales,Opex: Marketing,2025-07-01,79175.86,83097.38,67860.25,3921.520000000004,0.0495292378257716,15237.130000000005,0.2245368975210083,0.285,False,False,False,
Retail Sales,Opex: Marketing,2025-08-01,79571.74,89977.33,68224.81,10405.589999999997,0.1307699190692574,21752.520000000004,0.3188359190740144,0.285,False,True,True,32% above trend forecast
Retail Sales,Opex: Marketing,2025-09-01,79969.6,83624.63,79245.58,3655.029999999999,0.045705242992337,4379.050000000003,0.0552592333856349,0.285,False,False,False,
Retail Sales,Opex: Marketing,2025-10-01,80369.45,80582.65,85566.44666666667,213.1999999999971,0.0026527492722669,-4983.796666666676,-0.0582447543495827,0.285,False,False,False,
Retail Sales,Opex: Marketing,2025-11-01,80771.29,117118.37,84728.20333333334,36347.08,0.4499999938096817,32390.166666666657,0.3822831759955882,0.285,True,True,True,45% over budget; 38% above trend forecast
Retail Sales,Opex: Marketing,2025-12-01,81175.15,64795.77,93775.21666666667,-16379.379999999996,-0.2017782535665163,-28979.44666666668,-0.3090309753127737,0.285,False,True,True,31% below trend forecast
Retail Sales,Opex: Marketing,2026-01-01,81581.03,74403.8,87498.93000000001,-7177.229999999996,-0.0879767024270225,-13095.130000000005,-0.1496604587050379,0.285,False,False,False,
Retail Sales,Opex: Marketing,2026-02-01,81988.93,77963.62,85439.31333333334,-4025.3099999999977,-0.0490957742709899,-7475.693333333344,-0.0874971139359189,0.285,False,False,False,
Retail Sales,Opex: Marketing,2026-03-01,82398.87,97112.7,72387.73,14713.830000000002,0.1785683468717472,24724.97,0.3415629969333201,0.285,False,True,True,34% above trend forecast
Retail Sales,Opex: Marketing,2026-04-01,82810.87,88735.39,83160.04,5924.520000000004,0.071542781762829,5575.350000000006,0.0670436185456381,0.285,False,False,False,
Retail Sales,Opex: Marketing,2026-05-01,83224.92,62880.09,87937.23666666668,-20344.83,-0.2444559874614478,-25057.14666666668,-0.2849435303686862,0.285,False,False,False,
Retail Sales,Opex: Marketing,2026-06-01,83641.05,108733.36,82909.39333333334,25092.31,0.2999999402207408,25823.96666666666,0.3114721460189994,0.285,True,True,True,30% over budget; 31% above trend forecast
Retail Sales,Opex: Marketing,2026-07-01,84059.25,80884.98,86782.94666666667,-3174.270000000004,-0.0377622926685641,-5897.966666666674,-0.067962277074098,0.285,False,False,False,
Retail Sales,Opex: Marketing,2026-08-01,84479.55,77591.23,84166.14333333334,-6888.320000000007,-0.0815383131183819,-6574.913333333345,-0.0781182679036857,0.285,False,False,False,
Retail Sales,Opex: Marketing,2026-09-01,84901.95,94389.86,89069.85666666667,9487.910000000003,0.1117513790908218,5320.003333333327,0.0597284371214697,0.285,False,False,False,
Retail Sales,Opex: Other,2025-04-01,32500.0,32708.57,,208.5699999999997,0.0064175384615384,,,0.163,False,False,False,
Retail Sales,Opex: Other,2025-05-01,32597.5,38023.82,,5426.32,0.1664642994094639,,,0.163,True,False,True,17% over budget
Retail Sales,Opex: Other,2025-06-01,32695.29,24456.91,,-8238.380000000001,-0.2519745198773279,,,0.163,True,False,True,25% under budget
Retail Sales,Opex: Other,2025-07-01,32793.38,35816.61,31729.766666666663,3023.230000000003,0.0921902530327768,4086.843333333334,0.1288015564774612,0.163,False,False,False,
Retail Sales,Opex: Other,2025-08-01,32891.76,33506.99,32765.78,615.2299999999959,0.0187046846991464,741.2099999999991,0.0226214666643064,0.163,False,False,False,
Retail Sales,Opex: Other,2025-09-01,32990.43,32333.9,31260.17,-656.5299999999988,-0.0199006196645511,1073.7299999999996,0.0343481817277385,0.163,False,False,False,
Retail Sales,Opex: Other,2025-10-01,33089.41,33723.93,33885.833333333336,634.5199999999968,0.0191759236565413,-161.90333333333547,-0.0047779062046578,0.163,False,False,False,
Retail Sales,Opex: Other,2025-11-01,33188.67,26924.08,33188.27333333334,-6264.5899999999965,-0.1887568860095929,-6264.193333333336,-0.1887471900215357,0.163,True,True,True,19% under budget; 19% below trend forecast
Retail Sales,Opex: Other,2025-12-01,33288.24,32889.87,30993.97,-398.36999999999534,-0.0119672893490312,1895.9000000000012,0.0611699630605566,0.163,False,False,False,
Retail Sales,Opex: Other,2026-01-01,33388.1,34914.32,31179.29333333333,1526.2200000000012,0.0457114960120522,3735.026666666665,0.1197918960746169,0.163,False,False,False,
Retail Sales,Opex: Other,2026-02-01,33488.27,38772.36,31576.09,5284.090000000004,0.1577892796492624,7196.27,0.2279025047116346,0.163,False,True,True,23% above trend forecast
Retail Sales,Opex: Other,2026-03-01,33588.73,32183.82,35525.51666666667,-1404.9100000000035,-0.0418268270339486,-3341.6966666666704,-0.0940646887143561,0.163,False,False,False,
Retail Sales,Opex: Other,2026-04-01,33689.5,31302.62,35290.166666666664,-2386.880000000001,-0.0708493744341709,-3987.546666666665,-0.1129931378429307,0.163,False,False,False,
Retail Sales,Opex: Other,2026-05-01,33790.57,32433.01,34086.26666666667,-1357.5600000000013,-0.0401757058256194,-1653.2566666666717,-0.0485021338016876,0.163,False,False,False,
Retail Sales,Opex: Other,2026-06-01,33891.94,37333.33,31973.15,3441.3899999999994,0.1015400711791652,5360.180000000004,0.1676462907158038,0.163,False,True,True,17% above trend forecast
Retail Sales,Opex: Other,2026-07-01,33993.62,35451.1,33689.65333333333,1457.479999999996,0.0428751042107311,1761.4466666666704,0.0522844996129376,0.163,False,False,False,
Retail Sales,Opex: Other,2026-08-01,34095.6,32630.3,35072.48,-1465.2999999999993,-0.042976219805488,-2442.180000000004,-0.0696323727321251,0.163,False,False,False,
Retail Sales,Opex: Other,2026-09-01,34197.88,36295.13,35138.24333333333,2097.25,0.0613269009657908,1156.8866666666654,0.032923861779089,0.163,False,False,False,
Retail Sales,Opex: Salaries,2025-04-01,195000.0,199081.35,,4081.350000000006,0.02093,,,0.071,False,False,False,
Retail Sales,Opex: Salaries,2025-05-01,195780.0,199291.98,,3511.9800000000105,0.0179384002451732,,,0.071,False,False,False,
Retail Sales,Opex: Salaries,2025-06-01,196563.12,189648.71,,-6914.410000000004,-0.0351765376943548,,,0.071,False,False,False,
Retail Sales,Opex: Salaries,2025-07-01,197349.37,193545.19,196007.34666666668,-3804.179999999993,-0.0192763726582962,-2462.1566666666768,-0.0125615529649195,0.071,False,False,False,
